SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,NPOPCHG_2019,BIRTHS2019,DEATHS2019,NATURALINC2010,NATURALINC2019,INTERNATIONALMIG2019,GQESTIMATES2019,RBIRTH2019,RDEATH2019
50,4,8,4,12,Arizona,La Paz County,21108,69,191,310,17,-119,68,374,9.06351579,14.7104183
50,4,8,4,13,Arizona,Maricopa County,4485414,83011,52722,33023,6805,19699,5520,67191,11.86388064,7.431071094
50,4,8,4,15,Arizona,Mohave County,212181,2889,1752,3375,-80,-1623,-246,4762,8.31369981,16.01526076
50,4,8,4,17,Arizona,Navajo County,110924,682,1447,1117,254,330,44,1922,13.08519393,10.1010101
50,4,8,4,19,Arizona,Pima County,1047279,10725,10891,10199,891,692,1204,24751,10.45285299,9.78869228
50,4,8,4,21,Arizona,Pinal County,462789,15983,4568,3330,537,1238,487,25918,10.04403059,7.321939984
50,4,8,4,23,Arizona,Santa Cruz County,46498,103,619,316,139,303,56,474,13.32716136,6.803526638
50,4,8,4,25,Arizona,Yavapai County,235099,3327,1782,3042,-181,-1260,-72,4140,7.633800343,13.03143695
50,4,8,4,27,Arizona,Yuma County,213787,2175,2991,1713,440,1278,546,9459,14.0620923,8.053615547
40,3,7,5,0,Arkansas,Arkansas,3017804,8071,36640,31322,2459,5318,268,84011,12.15753632,10.39296814
50,3,7,5,1,Arkansas,Arkansas County,17486,-240,206,216,37,-10,-3,247,11.70055663,12.26854481
50,3,7,5,3,Arkansas,Ashley County,19657,-355,213,251,10,-38,-4,191,10.7388641,12.65471779
50,3,7,5,5,Arkansas,Baxter County,41932,308,349,695,-52,-346,-1,595,8.35367897,16.63554981
50,3,7,5,7,Arkansas,Benton County,279141,6875,3744,1820,539,1924,107,2081,13.57980584,6.601294507
50,3,7,5,9,Arkansas,Boone County,37432,47,407,460,-36,-53,-11,465,10.87988024,12.29667054
50,3,7,5,11,Arkansas,Bradley County,10763,-75,116,130,-27,-14,-5,227,10.74024351,12.03647979
50,3,7,5,13,Arkansas,Calhoun County,5189,-38,39,48,11,-9,-1,175,7.488479263,9.216589862
50,3,7,5,15,Arkansas,Carroll County,28380,283,301,305,36,-4,25,230,10.6592064,10.80085699
50,3,7,5,17,Arkansas,Chicot County,10118,-324,111,150,14,-39,-2,769,10.79766537,14.59143969
50,3,7,5,19,Arkansas,Clark County,22320,7,233,241,-29,-8,2,2986,10.44070531,10.79918446
50,3,7,5,21,Arkansas,Clay County,14551,-212,155,197,-47,-42,0,125,10.57515181,13.44067681
50,3,7,5,23,Arkansas,Cleburne County,24919,-75,227,385,-33,-158,-6,339,9.095826739,15.42684271
50,3,7,5,25,Arkansas,Cleveland County,7956,-39,75,88,-21,-13,-1,52,9.403799135,11.03379099
50,3,7,5,27,Arkansas,Columbia County,23457,-129,262,279,-45,-17,9,2161,11.1387454,11.86148843
50,3,7,5,29,Arkansas,Conway County,20846,21,227,213,-19,14,-5,285,10.89486693,10.22293682
50,3,7,5,31,Arkansas,Craighead County,110332,1516,1456,1030,165,426,47,3837,13.28782375,9.400040156
50,3,7,5,33,Arkansas,Crawford County,63257,-122,758,658,20,100,5,540,11.97131937,10.39198964
50,3,7,5,35,Arkansas,Crittenden County,47955,-408,722,534,118,188,-7,1053,14.99200565,11.08827011
50,3,7,5,37,Arkansas,Cross County,16419,-211,194,207,26,-13,2,225,11.74014342,12.52685407
50,3,7,5,39,Arkansas,Dallas County,7009,-143,73,79,-24,-6,-2,401,10.31000636,11.15740414
50,3,7,5,41,Arkansas,Desha County,11361,-146,135,172,-9,-37,-1,56,11.80689173,15.04285464
50,3,7,5,43,Arkansas,Drew County,18219,-109,228,198,-20,30,-5,895,12.4770843,10.83536268
50,3,7,5,45,Arkansas,Faulkner County,126007,869,1516,920,149,596,41,4407,12.072707,7.326444882
50,3,7,5,47,Arkansas,Franklin County,17715,-49,178,190,9,-12,-1,447,10.03410468,10.71056118
50,3,7,5,49,Arkansas,Fulton County,12477,169,134,201,-39,-67,5,165,10.81299173,16.21948759
50,3,7,5,51,Arkansas,Garland County,99386,420,1071,1347,-75,-276,-27,2165,10.79898363,13.58191498
50,3,7,5,53,Arkansas,Grant County,18265,85,172,188,15,-16,-6,143,9.438880505,10.3169159
50,3,7,5,55,Arkansas,Greene County,45325,-14,587,505,37,82,-7,602,12.94891026,11.14003353
50,3,7,5,57,Arkansas,Hempstead County,21532,-153,291,233,53,58,-13,301,13.46692274,10.78279381
50,3,7,5,59,Arkansas,Hot Spring County,33771,99,361,379,19,-18,-1,2332,10.70533636,11.23912044
50,3,7,5,61,Arkansas,Howard County,13202,-100,172,171,11,1,-2,181,12.97917296,12.90371265
50,3,7,5,63,Arkansas,Independence County,37825,57,513,430,19,83,-7,966,13.5726853,11.37671478
50,3,7,5,65,Arkansas,Izard County,13629,47,119,188,14,-69,2,1002,8.746462828,13.81794127
50,3,7,5,67,Arkansas,Jackson County,16719,-34,187,206,8,-19,-2,2210,11.17351816,12.30879541
50,3,7,5,69,Arkansas,Jefferson County,66824,-1243,788,827,48,-39,6,5424,11.68350743,12.26175208
50,3,7,5,71,Arkansas,Johnson County,26578,-81,326,252,9,74,-4,690,12.24712136,9.467099949
50,3,7,5,73,Arkansas,Lafayette County,6624,-55,61,94,10,-33,-1,105,9.170863715,14.13215064
50,3,7,5,75,Arkansas,Lawrence County,16406,-26,194,249,13,-55,-3,663,11.81557951,15.16535721
50,3,7,5,77,Arkansas,Lee County,8857,-119,81,120,9,-39,0,1738,9.084281949,13.45819548
50,3,7,5,79,Arkansas,Lincoln County,13024,-160,100,146,14,-46,1,3547,7.631257631,11.14163614
50,3,7,5,81,Arkansas,Little River County,12259,-38,136,176,-13,-40,-3,123,11.07672259,14.33458218
50,3,7,5,83,Arkansas,Logan County,21466,-207,235,296,-42,-61,10,579,10.89501379,13.7230812
50,3,7,5,85,Arkansas,Lonoke County,73309,-82,858,690,125,168,-12,573,11.69734151,9.406952965
50,3,7,5,87,Arkansas,Madison County,16576,214,207,141,-17,66,-5,79,12.56906916,8.561539863
50,3,7,5,89,Arkansas,Marion County,16694,29,141,278,5,-137,-4,141,8.453490812,16.66716628
50,3,7,5,91,Arkansas,Miller County,43257,-105,520,471,87,49,-28,1452,12.00660363,10.87521214
50,3,7,5,93,Arkansas,Mississippi County,40651,-585,580,498,59,82,-19,788,14.16586271,12.16310281
50,3,7,5,95,Arkansas,Monroe County,6701,-179,67,114,21,-47,0,84,9.866725573,16.78815993
50,3,7,5,97,Arkansas,Montgomery County,8986,76,88,148,17,-60,4,121,9.834599911,16.54000894
50,3,7,5,99,Arkansas,Nevada County,8252,-56,102,104,-1,-2,-3,157,12.31884058,12.56038647
50,3,7,5,101,Arkansas,Newton County,7753,-47,84,108,-21,-24,0,51,10.80177458,13.88799589
50,3,7,5,103,Arkansas,Ouachita County,23382,-238,249,338,-78,-89,0,352,10.59529382,14.38236671
50,3,7,5,105,Arkansas,Perry County,10455,75,117,138,-17,-21,1,152,11.23110151,13.24694025
50,3,7,5,107,Arkansas,Phillips County,17782,-272,267,255,29,12,-4,246,14.90121665,14.23149905
50,3,7,5,109,Arkansas,Pike County,10718,52,102,130,-24,-28,2,196,9.539842873,12.15862327
50,3,7,5,111,Arkansas,Poinsett County,23528,-375,310,334,-42,-24,-4,341,13.07161983,14.0836162
50,3,7,5,113,Arkansas,Polk County,19964,-55,215,286,8,-71,-3,155,10.75457069,14.30608008
50,3,7,5,115,Arkansas,Pope County,64072,478,765,593,89,172,11,3270,11.98439679,9.289865743
50,3,7,5,117,Arkansas,Prairie County,8062,-20,80,116,18,-36,-2,131,9.910802775,14.37066402
50,3,7,5,119,Arkansas,Pulaski County,391911,-7,5067,3795,565,1272,153,8661,12.92884035,9.683234481
50,3,7,5,121,Arkansas,Randolph County,17958,-12,235,255,-22,-20,-6,349,13.08171899,14.19505678
50,3,7,5,123,Arkansas,St. Francis County,24994,-515,305,315,57,-10,2,4099,12.07849039,12.47450647
50,3,7,5,125,Arkansas,Saline County,122437,1363,1280,1100,34,180,-9,1422,10.51287211,9.034499468
50,3,7,5,127,Arkansas,Scott County,10281,-58,112,117,-7,-5,-5,79,10.86323957,11.34820563
50,3,7,5,129,Arkansas,Searcy County,7881,-49,73,111,-18,-38,2,71,9.234077541,14.04085763
50,3,7,5,131,Arkansas,Sebastian County,127827,257,1780,1276,103,504,-51,2242,13.93908308,9.992286519
50,3,7,5,133,Arkansas,Sevier County,17007,-54,246,149,52,97,-22,173,14.44170483,8.747211459
50,3,7,5,135,Arkansas,Sharp County,17442,152,193,240,-4,-47,2,189,11.11367039,13.82010826
50,3,7,5,137,Arkansas,Stone County,12506,52,111,166,-29,-55,-8,151,8.894230769,13.30128205
50,3,7,5,139,Arkansas,Union County,38682,-457,480,550,30,-70,-1,524,12.33600185,14.13500212
50,3,7,5,141,Arkansas,Van Buren County,16545,-90,141,250,2,-109,11,189,8.499095841,15.06931887
50,3,7,5,143,Arkansas,Washington County,239187,2576,3203,1599,477,1604,164,8244,13.46369678,6.721339728
50,3,7,5,145,Arkansas,White County,78753,372,881,837,108,44,-27,3175,11.2133593,10.65332773
50,3,7,5,147,Arkansas,Woodruff County,6320,-146,70,102,-21,-32,0,106,10.94947599,15.95495073
50,3,7,5,149,Arkansas,Yell County,21341,-121,258,244,-8,14,-2,323,12.05522977,11.40107002
40,4,9,6,0,California,California,39512223,50635,462617,282520,66008,180097,74028,826521,11.71570662,7.154776917
50,4,9,6,1,California,Alameda County,1671329,4573,18628,10944,2726,7684,8540,36951,11.16089015,6.557052921
50,4,9,6,3,California,Alpine County,1129,40,10,5,-2,5,1,24,9.017132552,4.508566276
50,4,9,6,5,California,Amador County,39752,347,307,427,-5,-120,17,4368,7.756736612,10.78868578
50,4,9,6,7,California,Butte County,219186,-11153,2422,2527,106,-105,103,5337,10.77581892,11.2429787
50,4,9,6,9,California,Calaveras County,45905,207,397,528,-67,-131,15,493,8.66783839,11.52800673
50,4,9,6,11,California,Colusa County,21547,129,282,129,57,153,-33,253,13.12696381,6.004887699
50,4,9,6,13,California,Contra Costa County,1153526,3007,12070,8478,1276,3592,2916,10418,10.47722592,7.359231265
50,4,9,6,15,California,Del Norte County,27812,72,261,255,-4,6,15,3046,9.396601383,9.180587558
50,4,9,6,17,California,El Dorado County,192843,2097,1624,1699,86,-75,75,1682,8.467396093,8.858439632
50,4,9,6,19,California,Fresno County,999101,7151,14506,7467,2307,7039,479,17667,14.57119883,7.500561261
50,4,9,6,21,California,Glenn County,28393,426,371,251,78,120,-31,334,13.16536551,8.90702626
50,4,9,6,23,California,Humboldt County,135558,-686,1352,1390,97,-38,-17,5489,9.948418334,10.22803364
50,4,9,6,25,California,Imperial County,181215,-308,2728,1079,507,1649,33,8745,15.04115918,5.949197492
50,4,9,6,27,California,Inyo County,18039,93,191,172,4,19,18,411,10.61553425,9.559538697
50,4,9,6,29,California,Kern County,900202,6444,13144,6478,2118,6666,81,32373,14.65361547,7.222011639
50,4,9,6,31,California,Kings County,152940,1558,2321,887,355,1434,-74,16513,15.25358009,5.829351805
50,4,9,6,33,California,Lake County,64386,69,731,848,-5,-117,-26,1110,11.35948657,13.17762601
50,4,9,6,35,California,Lassen County,30573,-45,281,202,-8,79,7,7661,9.184357177,6.602278113
50,4,9,6,37,California,Los Angeles County,10039107,-34799,112963,68164,17935,44799,21050,179406,11.23282723,6.778099333
50,4,9,6,39,California,Madera County,157327,445,2108,1060,249,1048,-139,7445,13.41782062,6.747101452
50,4,9,6,41,California,Marin County,258826,-836,2149,1998,114,151,432,8307,8.289487896,7.707025042
50,4,9,6,43,California,Mariposa County,17203,-202,149,180,9,-31,9,725,8.610725844,10.40221914
50,4,9,6,45,California,Mendocino County,86749,-652,933,860,127,73,-60,1981,10.71490095,9.87654321
50,4,9,6,47,California,Merced County,277680,3529,4086,1787,634,2299,-144,7006,14.80888171,6.47662056
50,4,9,6,49,California,Modoc County,8841,41,71,100,10,-29,5,356,8.049430304,11.33722578
50,4,9,6,51,California,Mono County,14444,41,126,30,11,96,64,338,8.735743752,2.079938989
50,4,9,6,53,California,Monterey County,434061,111,5797,2742,1158,3055,-90,18075,13.35697359,6.317892285
50,4,9,6,55,California,Napa County,137744,-1045,1235,1279,69,-44,-13,5061,8.932026196,9.25025223
50,4,9,6,57,California,Nevada County,99755,247,778,986,27,-208,-3,1178,7.808775337,9.896468486
50,4,9,6,59,California,Orange County,3175692,-281,36406,21518,4992,14888,6178,43984,11.46345092,6.775546254
50,4,9,6,61,California,Placer County,398329,5999,3721,3480,240,241,79,3947,9.412401554,8.802783501
50,4,9,6,63,California,Plumas County,18807,66,157,213,-46,-56,-3,287,8.362629168,11.34547779
50,4,9,6,65,California,Riverside County,2470546,24757,29482,18148,3841,11334,303,32869,11.99348702,7.38273531
50,4,9,6,67,California,Sacramento County,1552058,13312,19192,12368,2536,6824,3042,22963,12.41877518,8.003095635
50,4,9,6,69,California,San Benito County,62808,1341,774,324,156,450,-38,289,12.45624623,5.214242607
50,4,9,6,71,California,San Bernardino County,2180085,13332,29341,15223,4407,14118,162,37308,13.49992799,7.004171768
50,4,9,6,73,California,San Diego County,3338330,4469,40603,23052,6038,17551,6733,107139,12.17081465,6.909874133
50,4,9,6,75,California,San Francisco County,881549,853,8868,6359,841,2509,4498,24242,10.06443485,7.216930677
50,4,9,6,77,California,San Joaquin County,762148,9657,9975,5838,1449,4137,687,15758,13.17145538,7.708767568
50,4,9,6,79,California,San Luis Obispo County,283111,-243,2488,2465,185,23,-7,15937,8.784302649,8.703097279
50,4,9,6,81,California,San Mateo County,766573,-2108,8425,5187,1173,3238,3610,8786,10.97538258,6.757188061
50,4,9,6,83,California,Santa Barbara County,446499,719,5390,3288,750,2102,553,20112,12.08142296,7.369892153
50,4,9,6,85,California,Santa Clara County,1927852,-4485,21713,11258,3700,10455,13409,30212,11.24970824,5.832875022
50,4,9,6,87,California,Santa Cruz County,273213,-628,2540,1885,370,655,59,14386,9.286103383,6.891458613
50,4,9,6,89,California,Shasta County,180080,371,1977,2297,67,-320,193,2854,10.98977456,12.76859493
50,4,9,6,91,California,Sierra County,3005,8,25,37,-13,-12,0,33,8.330556481,12.32922359
50,4,9,6,93,California,Siskiyou County,43539,-11,382,525,-18,-143,2,613,8.772634891,12.05663172
50,4,9,6,95,California,Solano County,447643,1918,5088,3711,545,1377,280,11538,11.39060275,8.30788656
50,4,9,6,97,California,Sonoma County,494336,-4307,4509,4379,466,130,97,10912,9.081763058,8.819924691
50,4,9,6,99,California,Stanislaus County,550660,2534,7393,4317,1011,3076,144,6511,13.45666945,7.857763022
50,4,9,6,101,California,Sutter County,96971,623,1267,834,104,433,100,731,13.10786834,8.628225886
50,4,9,6,103,California,Tehama County,65084,1066,739,661,14,78,-29,844,11.44831219,10.2399653
50,4,9,6,105,California,Trinity County,12285,-282,118,161,-20,-43,-1,385,9.496217608,12.95670369
50,4,9,6,107,California,Tulare County,466195,1606,7032,3209,1208,3823,-270,4932,15.10984289,6.895262488
50,4,9,6,109,California,Tuolumne County,54478,91,466,621,11,-155,20,3523,8.561061866,11.40862536
50,4,9,6,111,California,Ventura County,846006,-2136,9161,6241,1501,2920,140,11171,10.81487568,7.367715217
50,4,9,6,113,California,Yolo County,220500,382,2215,1386,342,829,857,10389,10.05406043,6.291163775
50,4,9,6,115,California,Yuba County,78668,1111,1149,583,189,566,0,1113,14.70955353,7.463594175
40,4,8,8,0,Colorado,Colorado,5758736,67449,64524,39116,8948,25408,10523,119141,11.27054505,6.832475358
50,4,8,8,1,Colorado,Adams County,517421,6067,6777,3208,1138,3569,1204,4036,13.17489247,6.236543462
50,4,8,8,3,Colorado,Alamosa County,16233,-15,198,115,61,83,-4,852,12.19174287,7.081062775
50,4,8,8,5,Colorado,Arapahoe County,656590,4793,7605,4149,1150,3456,2507,5014,11.62500086,6.342160232
50,4,8,8,7,Colorado,Archuleta County,14029,299,127,93,-6,34,9,129,9.150185525,6.700529558
50,4,8,8,9,Colorado,Baca County,3581,-3,37,46,6,-9,3,82,10.32798325,12.84019539
50,4,8,8,11,Colorado,Bent County,5577,-231,36,57,-13,-21,2,1693,6.324110672,10.01317523
50,4,8,8,13,Colorado,Boulder County,326196,1560,2609,1935,419,674,938,10339,8.017429997,5.946234973
50,4,8,8,14,Colorado,Broomfield County,70465,1141,651,413,72,238,105,282,9.314037585,5.908905565
50,4,8,8,15,Colorado,Chaffee County,20356,315,131,175,1,-44,9,1460,6.485630121,8.664009704
50,4,8,8,17,Colorado,Cheyenne County,1831,-28,17,13,2,4,6,42,9.214092141,7.046070461
50,4,8,8,19,Colorado,Clear Creek County,9700,96,73,57,-18,16,23,84,7.563199337,5.905511811
50,4,8,8,21,Colorado,Conejos County,8205,24,86,73,36,13,3,36,10.49676553,8.910045161
50,4,8,8,23,Colorado,Costilla County,3887,75,37,34,-4,3,10,0,9.611637875,8.832315885
50,4,8,8,25,Colorado,Crowley County,6061,104,30,35,9,-5,0,2917,4.992511233,5.824596439
50,4,8,8,27,Colorado,Custer County,5068,134,33,40,1,-7,-1,150,6.598680264,7.99840032
50,4,8,8,29,Colorado,Delta County,31162,278,283,394,-25,-111,2,714,9.122264127,12.70025465
50,4,8,8,31,Colorado,Denver County,727211,10946,9372,4995,1405,4377,2242,16348,12.98532154,6.920793972
50,4,8,8,33,Colorado,Dolores County,2055,-5,11,10,5,1,0,0,5.346294046,4.860267315
50,4,8,8,35,Colorado,Douglas County,351154,8165,3472,1493,661,1979,562,651,10.00370241,4.301707285
50,4,8,8,37,Colorado,Eagle County,55127,184,559,129,186,430,118,55,10.15717271,2.343962933
50,4,8,8,39,Colorado,Elbert County,26729,426,196,148,20,48,34,73,7.391763464,5.581535677
50,4,8,8,41,Colorado,El Paso County,720403,8314,9512,4845,1394,4667,526,19083,13.2803534,6.764435683
50,4,8,8,43,Colorado,Fremont County,47839,-120,381,564,-76,-183,-5,8237,7.95423704,11.77477609
50,4,8,8,45,Colorado,Garfield County,60061,360,781,380,148,401,54,884,13.04253436,6.345919407
50,4,8,8,47,Colorado,Gilpin County,6243,131,36,24,10,12,0,49,5.827600162,3.885066775
50,4,8,8,49,Colorado,Grand County,15734,223,109,66,24,43,10,222,6.977116339,4.224675948
50,4,8,8,51,Colorado,Gunnison County,17462,295,130,70,16,60,7,1019,7.508157902,4.042854255
50,4,8,8,53,Colorado,Hinsdale County,820,12,2,3,0,-1,0,56,2.457002457,3.685503686
50,4,8,8,55,Colorado,Huerfano County,6897,10,48,96,-2,-48,4,165,6.964596634,13.92919327
50,4,8,8,57,Colorado,Jackson County,1392,-3,16,10,4,6,1,2,11.48188016,7.176175099
50,4,8,8,59,Colorado,Jefferson County,582881,3489,5822,4599,566,1223,596,8309,10.01830035,7.913803384
50,4,8,8,61,Colorado,Kiowa County,1406,27,18,11,1,7,0,14,12.92639138,7.8994614
50,4,8,8,63,Colorado,Kit Carson County,7097,-62,78,74,2,4,8,58,10.94276094,10.38159372
50,4,8,8,65,Colorado,Lake County,8127,281,86,28,12,58,0,154,10.76817129,3.505916234
50,4,8,8,67,Colorado,La Plata County,56221,-78,472,367,79,105,-11,1872,8.389619623,6.523284749
50,4,8,8,69,Colorado,Larimer County,356899,6239,3337,2295,356,1042,537,9367,9.432428957,6.487091536
50,4,8,8,71,Colorado,Las Animas County,14506,-2,117,160,-9,-43,18,902,8.065072034,11.02915834
50,4,8,8,73,Colorado,Lincoln County,5701,95,61,44,-3,17,4,1018,10.78977625,7.782789423
50,4,8,8,75,Colorado,Logan County,22409,141,217,195,28,22,6,3868,9.714170602,8.729323813
50,4,8,8,77,Colorado,Mesa County,154210,1259,1631,1515,150,116,-13,4437,10.61983781,9.864533583
50,4,8,8,79,Colorado,Mineral County,769,-3,8,5,-3,3,0,0,10.38286827,6.489292667
50,4,8,8,81,Colorado,Moffat County,13283,100,170,81,14,89,19,102,12.8466712,6.121060984
50,4,8,8,83,Colorado,Montezuma County,26183,31,263,279,43,-16,-17,243,10.05063533,10.66208083
50,4,8,8,85,Colorado,Montrose County,42758,552,428,434,57,-6,15,542,10.07485523,10.21609152
50,4,8,8,87,Colorado,Morgan County,29068,299,438,240,84,198,171,563,15.1460138,8.299185642
50,4,8,8,89,Colorado,Otero County,18278,-60,216,235,14,-19,7,488,11.79812104,12.83591872
50,4,8,8,91,Colorado,Ouray County,4952,130,20,34,-3,-14,1,0,4.09249028,6.957233477
50,4,8,8,93,Colorado,Park County,18845,320,134,117,20,17,-7,92,7.171527964,6.261707252
50,4,8,8,95,Colorado,Phillips County,4265,-20,42,57,9,-15,23,60,9.824561404,13.33333333
50,4,8,8,97,Colorado,Pitkin County,17767,-209,130,55,18,75,93,72,7.274151582,3.077525669
50,4,8,8,99,Colorado,Prowers County,12172,93,158,115,30,43,17,315,13.0303905,9.484144984
50,4,8,8,101,Colorado,Pueblo County,168424,1002,1808,1834,86,-26,65,4457,10.76683956,10.92167243
50,4,8,8,103,Colorado,Rio Blanco County,6324,-6,62,43,5,19,11,263,9.799272957,6.796269954
50,4,8,8,105,Colorado,Rio Grande County,11267,-4,115,113,29,2,12,198,10.20498713,10.0275091
50,4,8,8,107,Colorado,Routt County,25638,131,207,133,35,74,43,323,8.094632906,5.200899404
50,4,8,8,109,Colorado,Saguache County,6824,-16,69,59,17,10,9,18,10.09953162,8.635831382
50,4,8,8,111,Colorado,San Juan County,728,-36,4,4,-1,0,0,0,5.361930295,5.361930295
50,4,8,8,113,Colorado,San Miguel County,8179,-1,61,24,10,37,41,9,7.457668562,2.93416468
50,4,8,8,115,Colorado,Sedgwick County,2248,-28,13,32,-8,-19,-1,35,5.747126437,14.14677277
50,4,8,8,117,Colorado,Summit County,31011,194,266,69,61,197,101,273,8.604515753,2.231998447
50,4,8,8,119,Colorado,Teller County,25388,275,176,198,24,-22,-3,132,6.970159007,7.841428883
50,4,8,8,121,Colorado,Washington County,4908,20,47,48,7,-1,-1,184,9.595753369,9.799918334
50,4,8,8,123,Colorado,Weld County,324492,9677,4360,1856,570,2504,363,5903,13.63976931,5.80628712
50,4,8,8,125,Colorado,Yuma County,10019,72,135,93,24,42,47,196,13.52298908,9.315836923
40,1,1,9,0,Connecticut,Connecticut,3565287,-6233,34567,31149,2641,3418,12323,110867,9.686965053,8.729113734
50,1,1,9,1,Connecticut,Fairfield County,943332,-639,9603,6960,1216,2643,4737,19524,10.17642636,7.375604235
50,1,1,9,3,Connecticut,Hartford County,891720,-860,9126,8275,633,851,3454,25022,10.22922154,9.275346074
50,1,1,9,5,Connecticut,Litchfield County,180333,-762,1382,1838,44,-456,263,2470,7.647442921,10.17076707
50,1,1,9,7,Connecticut,Middlesex County,162436,-434,1248,1552,10,-304,237,4961,7.672775787,9.541785273
50,1,1,9,9,Connecticut,New Haven County,854757,-2214,8512,7887,541,625,2740,28536,9.945505361,9.215249152
50,1,1,9,11,Connecticut,New London County,265206,-1079,2502,2521,111,-19,326,10997,9.41502302,9.486519998
50,1,1,9,13,Connecticut,Tolland County,150721,32,1134,1048,40,86,449,14695,7.524634219,6.953982947
50,1,1,9,15,Connecticut,Windham County,116782,-277,1060,1068,46,-8,117,4662,9.065989283,9.134411844
40,3,5,10,0,Delaware,Delaware,973764,8285,10683,9454,1003,1229,73,24895,11.01770124,9.75019634
50,3,5,10,1,Delaware,Kent County,180786,2246,2127,1757,241,370,62,4578,11.83883159,9.779420359
50,3,5,10,3,Delaware,New Castle County,558753,1203,6268,4916,659,1352,69,17471,11.22992593,8.80764452
50,3,5,10,5,Delaware,Sussex County,234225,4836,2288,2781,103,-493,-58,2846,9.870280017,11.99704927
40,3,5,11,0,District of Columbia,District of Columbia,705749,4202,9493,5677,1064,3816,2604,38858,13.49112056,8.067954432
50,3,5,11,1,District of Columbia,District of Columbia,705749,4202,9493,5677,1064,3816,2604,38858,13.49112056,8.067954432
40,3,5,12,0,Florida,Florida,21477737,233420,221695,211692,9109,10003,88678,429975,10.3784804,9.91019767
50,3,5,12,1,Florida,Alachua County,269043,192,2775,2081,339,694,798,14648,10.31801805,7.737583985
50,3,5,12,3,Florida,Baker County,29210,857,322,273,4,49,5,2839,11.18774213,9.485259629
50,3,5,12,5,Florida,Bay County,174705,-11535,2222,1989,115,233,277,3940,12.31212512,11.02106969
50,3,5,12,7,Florida,Bradford County,28201,449,285,349,-6,-64,2,4226,10.18712133,12.4747556
50,3,5,12,9,Florida,Brevard County,601942,6739,5258,7468,-196,-2210,429,6801,8.784232487,12.47634998
50,3,5,12,11,Florida,Broward County,1952778,6671,21829,16032,1328,5797,13055,16292,11.19756033,8.223889651
50,3,5,12,13,Florida,Calhoun County,14105,-438,133,165,24,-32,0,1686,9.285115889,11.51912874
50,3,5,12,15,Florida,Charlotte County,188910,4061,1047,2841,-317,-1794,160,2883,5.602540675,15.20230951
50,3,5,12,17,Florida,Citrus County,149657,1975,1066,2706,-353,-1640,-18,2251,7.170266934,18.20144683
50,3,5,12,19,Florida,Clay County,219252,3344,2183,1877,183,306,170,1250,10.03309128,8.626712014
50,3,5,12,21,Florida,Collier County,384902,6701,3160,3867,35,-707,1906,4545,8.281975041,10.13493591
50,3,5,12,23,Florida,Columbia County,71686,1018,804,863,-18,-59,4,5474,11.29578375,12.12470321
50,3,5,12,27,Florida,DeSoto County,38001,633,389,362,48,27,154,3588,10.32254641,9.606071462
50,3,5,12,29,Florida,Dixie County,16826,141,141,228,-13,-87,-3,1761,8.415147265,13.60747217
50,3,5,12,31,Florida,Duval County,957755,9103,13013,8855,1274,4158,2008,20537,13.65185923,9.289726695
50,3,5,12,33,Florida,Escambia County,318316,3212,3804,3536,248,268,204,17837,12.01098797,11.16478798
50,3,5,12,35,Florida,Flagler County,115081,2996,807,1385,1,-578,21,684,7.104936478,12.19372617
50,3,5,12,37,Florida,Franklin County,12125,449,94,111,-25,-17,2,1763,7.89882778,9.327339187
50,3,5,12,39,Florida,Gadsden County,45660,-267,520,522,88,-2,41,3269,11.35532335,11.39899767
50,3,5,12,41,Florida,Gilchrist County,18582,298,182,206,31,-24,3,1208,9.873596268,11.17560896
50,3,5,12,43,Florida,Glades County,13811,125,64,129,11,-65,15,1468,4.655053279,9.382841765
50,3,5,12,45,Florida,Gulf County,13639,-2507,112,186,9,-74,-2,399,7.520564042,12.48950814
50,3,5,12,47,Florida,Hamilton County,14428,166,164,129,26,35,-2,2707,11.4325549,8.992680376
50,3,5,12,49,Florida,Hardee County,26937,-231,339,193,14,146,-2,1595,12.53118935,7.134275945
50,3,5,12,51,Florida,Hendry County,42022,686,576,356,57,220,341,696,13.81990931,8.541471724
50,3,5,12,53,Florida,Hernando County,193920,3338,1597,2850,-266,-1253,50,1833,8.306848859,14.82437022
50,3,5,12,55,Florida,Highlands County,106221,1288,854,1627,-195,-773,258,1733,8.088882995,15.41055344
50,3,5,12,57,Florida,Hillsborough County,1471968,20049,17267,11696,1623,5571,5266,23499,11.81098996,8.000309178
50,3,5,12,59,Florida,Holmes County,19617,174,198,250,-35,-52,-3,1759,10.13824885,12.80081925
50,3,5,12,61,Florida,Indian River County,159923,2736,1283,2177,-94,-894,205,1328,8.091829334,13.73025133
50,3,5,12,63,Florida,Jackson County,46414,-1698,502,636,22,-134,29,6320,10.62141633,13.45661511
50,3,5,12,65,Florida,Jefferson County,14246,-75,122,146,17,-24,6,1270,8.541323905,10.22158435
50,3,5,12,67,Florida,Lafayette County,8422,-269,63,77,1,-14,-5,1261,7.362823584,8.999006603
50,3,5,12,69,Florida,Lake County,367118,10398,3388,4431,-80,-1043,215,3947,9.361210658,12.24307096
50,3,5,12,71,Florida,Lee County,770577,16107,6760,7950,72,-1190,2183,8475,8.865300545,10.42590819
